STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/5/2022,,,56,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/6/2022,81,",,S",57,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/7/2022,,,58,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/8/2022,87,",,S",56,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/9/2022,87,",,S",58,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/10/2022,88,",,S",62,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/11/2022,86,",,S",60,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/12/2022,,,60,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/13/2022,,,61,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/14/2022,91,",,S",63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/15/2022,,,66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/16/2022,94,",,S",69,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/17/2022,95,",,S",68,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/18/2022,97,",,S",71,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/19/2022,,,68,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/20/2022,,,70,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/21/2022,101,",,S",69,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/22/2022,98,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/23/2022,,,65,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/24/2022,96,",,S",70,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/25/2022,96,",,S",67,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/26/2022,96,",,S",68,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/27/2022,,,69,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/28/2022,,,,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/29/2022,102,",,S",66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/30/2022,103,",,S",67,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,3/31/2022,103,",,S",68,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/1/2022,103,",,S",71,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/2/2022,103,",,S",63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/3/2022,103,",,S",67,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/4/2022,103,",,S",66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/5/2022,,,66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/6/2022,,,66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/7/2022,,,67,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/8/2022,,,67,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/9/2022,107,",,S",68,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/10/2022,108,",,S",74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/11/2022,107,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/12/2022,109,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/13/2022,105,",,S",71,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/14/2022,105,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/15/2022,103,",,S",75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/16/2022,104,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/17/2022,106,",,S",71,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/18/2022,,,72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/19/2022,109,",,S",75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/20/2022,109,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/21/2022,106,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/22/2022,103,",,S",73,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/23/2022,103,",,S",69,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/24/2022,103,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/25/2022,105,",,S",73,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/26/2022,105,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/27/2022,107,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/28/2022,110,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/29/2022,110,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,4/30/2022,110,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/1/2022,110,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/2/2022,105,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/3/2022,105,",,S",83,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/4/2022,102,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/5/2022,102,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/6/2022,101,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/7/2022,103,",,S",75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/8/2022,105,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/9/2022,105,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/10/2022,104,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/11/2022,107,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/12/2022,108,",,S",85,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/13/2022,108,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/14/2022,112,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/15/2022,114,",,S",77,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/16/2022,114,",,S",87,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/17/2022,108,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/18/2022,106,",,S",85,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/19/2022,110,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/20/2022,112,",,S",83,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/21/2022,112,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/22/2022,108,",,S",74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/23/2022,103,",,S",63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/24/2022,90,",,S",66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/25/2022,94,",,S",74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/26/2022,98,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/27/2022,103,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/28/2022,104,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/29/2022,,,84,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/30/2022,105,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,5/31/2022,105,",,S",69,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/1/2022,,,77,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/2/2022,108,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/3/2022,,,77,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/4/2022,,,84,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/5/2022,112,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/6/2022,112,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/7/2022,110,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/8/2022,111,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/9/2022,111,",,S",83,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/10/2022,111,",,S",86,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/11/2022,,,85,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/12/2022,,,91,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/13/2022,111,",,S",89,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/14/2022,111,",,S",88,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/15/2022,108,",,S",85,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/16/2022,108,",,S",75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/17/2022,104,",,S",73,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/18/2022,98,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/19/2022,91,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/20/2022,91,",,S",74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/21/2022,94,",,S",77,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/22/2022,99,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/23/2022,100,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/24/2022,103,",,S",74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/25/2022,105,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/26/2022,105,",,S",84,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/27/2022,106,",,S",86,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/28/2022,107,",,S",87,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/29/2022,107,",,S",84,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,6/30/2022,106,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/1/2022,89,",,S",73,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/2/2022,94,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/3/2022,96,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/4/2022,98,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/5/2022,100,",,S",84,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/6/2022,101,",,S",85,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/7/2022,102,",,S",86,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/8/2022,102,",,S",85,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/9/2022,102,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/10/2022,95,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/11/2022,98,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/12/2022,98,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/13/2022,99,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/14/2022,101,",,S",83,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/15/2022,101,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/16/2022,101,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/17/2022,98,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/18/2022,101,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/19/2022,101,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/20/2022,100,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/21/2022,95,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/22/2022,,,81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/23/2022,95,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/24/2022,96,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/25/2022,96,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/26/2022,95,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/27/2022,94,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/28/2022,94,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/29/2022,,,77,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/30/2022,90,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,7/31/2022,90,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/1/2022,92,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/2/2022,96,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/3/2022,96,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/4/2022,94,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/5/2022,94,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/6/2022,92,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/7/2022,92,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/8/2022,95,",,S",77,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/9/2022,98,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/10/2022,99,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/11/2022,99,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/12/2022,99,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/13/2022,99,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/14/2022,96,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/15/2022,95,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/16/2022,95,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/17/2022,94,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/18/2022,96,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/19/2022,96,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/20/2022,96,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/21/2022,95,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/22/2022,97,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/23/2022,97,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/24/2022,96,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/25/2022,94,",,S",77,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/26/2022,95,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/27/2022,95,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/28/2022,95,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/29/2022,97,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/30/2022,97,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,8/31/2022,100,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/1/2022,99,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/2/2022,99,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/3/2022,99,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/4/2022,98,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/5/2022,99,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/6/2022,99,",,S",79,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/7/2022,99,",,S",78,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/8/2022,99,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/9/2022,100,",,S",81,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/10/2022,100,",,S",82,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/11/2022,99,",,S",80,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/12/2022,99,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/13/2022,99,",,S",75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/14/2022,96,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/15/2022,92,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/16/2022,89,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/17/2022,,,72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/18/2022,,,75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/19/2022,94,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/20/2022,94,",,S",76,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/21/2022,94,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/22/2022,93,",,S",75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/23/2022,82,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/24/2022,82,",,S",73,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/25/2022,,,73,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/26/2022,,,73,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/27/2022,92,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/28/2022,92,",,S",74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/29/2022,94,",,S",74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,9/30/2022,93,",,S",74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/1/2022,94,",,S",75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/2/2022,,,74,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/3/2022,95,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/4/2022,95,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/5/2022,95,",,S",75,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/6/2022,93,",,S",72,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/7/2022,88,",,S",71,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/8/2022,81,",,S",69,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/9/2022,,,67,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/10/2022,75,",,S",67,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/11/2022,86,",,S",69,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/12/2022,86,",,S",68,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/13/2022,88,",,S",65,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/14/2022,,,66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/15/2022,89,",,S",66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/16/2022,89,",,S",66,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/17/2022,,,,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/18/2022,90,",,S",63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/19/2022,,,63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/20/2022,94,",,S",62,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/21/2022,94,",,S",63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/22/2022,92,",,S",63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/23/2022,89,",,S",58,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/24/2022,88,",,S",59,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/25/2022,88,",,S",57,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/26/2022,,,59,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/27/2022,90,",,S",59,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/28/2022,89,",,S",58,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/29/2022,88,",,S",60,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/30/2022,89,",,S",59,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,10/31/2022,87,",,S",59,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/1/2022,91,",,S",59,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/2/2022,91,",,S",60,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/3/2022,88,",,S",60,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/4/2022,88,",,S",62,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/5/2022,,,,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/6/2022,89,",,S",63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/7/2022,,,63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/8/2022,91,",,S",63,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/9/2022,,,62,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/10/2022,86,",,S",62,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/11/2022,85,",,S",58,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/12/2022,83,",,S",55,",,S"
